molecule_chembl_id,cleaned_canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL211782,COc1ccc(Nc2n[n+]([O-])c3ccccc3[n+]2[O-])cc1,inactive,284.27500000000003,1.2537999999999998,1.0,5.0,4.995678626217358
CHEMBL214051,Nc1ccccc1Nc1n[n+]([O-])c2ccccc2[n+]1[O-],inactive,269.264,0.8273999999999998,2.0,5.0,4.7594507517174005
CHEMBL209539,[O-][n+]1nc(NCc2ccccc2)[n+]([O-])c2ccccc21,intermediate,268.276,1.1137000000000001,1.0,4.0,5.086186147616283
CHEMBL209540,[O-][n+]1nc(NCc2ccccc2Cl)[n+]([O-])c2ccccc21,intermediate,302.721,1.7671,1.0,4.0,5.013228265733755
CHEMBL380033,O=[N+]([O-])c1ccc(CNc2n[n+]([O-])c3ccccc3[n+]2[O-])cc1,intermediate,313.2730000000001,1.0218999999999998,1.0,6.0,5.113509274827518
CHEMBL373611,CCN(CC)c1n[n+]([O-])c2ccccc2[n+]1[O-],inactive,234.25900000000001,0.3477999999999999,0.0,4.0,3.9706162223147903
CHEMBL215795,[O-][n+]1nc(N2CCOCC2)[n+]([O-])c2ccccc21,inactive,248.242,-0.6617999999999993,0.0,5.0,4.022276394711152
CHEMBL50882,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],inactive,178.15099999999998,-0.9162000000000003,1.0,4.0,4.718966632752273
CHEMBL378770,c1ccc(CSSSCc2ccccc2)cc1,inactive,278.46700000000004,5.416400000000004,0.0,3.0,4.0
CHEMBL212280,Cc1cc(C)c(CSSSCc2c(C)cc(C)cc2C)c(C)c1,inactive,362.62900000000013,7.266920000000006,0.0,3.0,4.0
CHEMBL215228,CC(C)(C)c1ccc(CSSSCc2ccc(C(C)(C)C)cc2)cc1,inactive,390.6830000000001,8.011400000000007,0.0,3.0,4.0
CHEMBL215616,FC(F)(F)c1cccc(CSSSCc2cccc(C(F)(F)F)c2)c1,inactive,414.46100000000007,7.454000000000004,0.0,3.0,4.0
CHEMBL216019,Cc1cccc(CSSSCc2cccc(C)c2)c1,inactive,306.5210000000001,6.033240000000005,0.0,3.0,4.0
CHEMBL215343,Cc1ccc(CSSSCc2ccc(C)cc2)cc1,inactive,306.521,6.033240000000005,0.0,3.0,4.0
CHEMBL384455,Brc1ccc(CSSSCc2ccc(Br)cc2)cc1,inactive,436.259,6.941400000000003,0.0,3.0,4.0
CHEMBL215770,Clc1ccccc1CSSSCc1ccccc1Cl,inactive,347.35699999999997,6.723200000000003,0.0,3.0,4.0
CHEMBL215686,Clc1ccc(CSSSCc2ccc(Cl)cc2)cc1,inactive,347.3570000000001,6.723200000000004,0.0,3.0,4.0
CHEMBL215685,Fc1ccc(CSSSCc2ccc(F)cc2)cc1,inactive,314.44700000000006,5.694600000000003,0.0,3.0,4.0
CHEMBL379313,c1ccc2sc(SSSc3cc4ccccc4s3)cc2c1,inactive,362.59100000000007,7.563600000000003,0.0,5.0,4.0
CHEMBL215994,FC(F)(F)c1ccc(SSSc2ccc(C(F)(F)F)cn2)nc1,inactive,388.38300000000004,5.961800000000002,0.0,5.0,4.0
CHEMBL215986,c1cnc(CCSSSCCc2cnccn2)cn1,inactive,310.473,3.0814000000000012,0.0,7.0,4.0
CHEMBL215788,c1cc(CCSSSCCc2ccncc2)ccn1,inactive,308.497,4.291400000000004,0.0,5.0,4.0
CHEMBL213429,c1ccc(CCSSSCCc2ccccc2)cc1,inactive,306.521,5.501400000000005,0.0,3.0,4.0
CHEMBL379939,c1ccc2c(CSSSCc3csc4ccccc34)csc2c1,inactive,390.6450000000001,7.845800000000003,0.0,5.0,4.0
CHEMBL212281,c1csc(CSSSCc2cccs2)c1,inactive,290.52500000000003,5.539400000000003,0.0,5.0,4.0
CHEMBL217089,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@@H]2NCO[C@@H]2[C@H](C)O1,active,555.5360000000004,0.6275999999999993,5.0,12.0,8.0
CHEMBL384221,CCCCCOC(=O)N1CO[C@@H]2[C@H](C)O[C@@H](O[C@H]3C[C@](O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3c(OC)cccc3C5=O)C[C@@H]21,active,669.6800000000003,2.666800000000001,4.0,13.0,6.0
CHEMBL383964,CCOC(=O)N1CO[C@@H]2[C@H](C)O[C@@H](O[C@H]3C[C@](O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3c(OC)cccc3C5=O)C[C@@H]21,active,627.5990000000003,1.4965000000000002,4.0,13.0,6.0
CHEMBL214810,CCCCOC(=O)N1CO[C@@H]2[C@H](C)O[C@@H](O[C@H]3C[C@](O)(C(=O)CO)Cc4c(O)c5c(c(O)c43)C(=O)c3c(OC)cccc3C5=O)C[C@@H]21,active,655.6530000000004,2.2767,4.0,13.0,6.699991797446187
CHEMBL384220,CCCCCOC(=O)Nc1ccc(COC(=O)N2CO[C@@H]3[C@H](C)O[C@@H](O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)C[C@@H]32)cc1,active,818.8290000000002,4.415500000000005,5.0,15.0,7.299988937677887
CHEMBL214168,CCCCOC(=O)Nc1ccc(COC(=O)N2CO[C@@H]3[C@H](C)O[C@@H](O[C@H]4C[C@](O)(C(=O)CO)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)C[C@@H]32)cc1,active,804.8020000000001,4.025400000000004,5.0,15.0,7.700057099977233
CHEMBL216149,C[C@]12C(=O)C[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,active,342.4350000000001,2.6509000000000014,1.0,4.0,7.022733787572707
CHEMBL376854,C[C@@H](O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,active,328.4520000000001,3.4703000000000026,1.0,3.0,7.308034897232639
CHEMBL219399,CC(=O)[C@]12O[C@H]1C[C@H]1[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@@]12C,active,342.43500000000006,2.6016000000000012,1.0,4.0,7.20690839982342
CHEMBL375572,CC(=O)C1=CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,active,326.43600000000004,3.3904000000000023,1.0,3.0,8.602059991327963
CHEMBL219812,C[C@]12C(=O)C[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@H](O)CO,active,344.4510000000001,2.4427000000000008,2.0,4.0,7.0
CHEMBL220647,OC/C=C(\Cc1ccccc1)c1ccccn1,inactive,225.29100000000003,2.7,1.0,2.0,2.795880017344075
CHEMBL220006,O=C1C(Nc2ccccc2F)=C(Cl)C(=O)c2[nH]ncc21,inactive,291.669,2.4902999999999995,2.0,4.0,4.801342913045577
CHEMBL376871,Nc1ccc(N)c2[nH]ncc12,inactive,148.16900000000004,0.7273000000000001,3.0,3.0,4.0
CHEMBL221064,O=C1C(Sc2ccc(Cl)c(Cl)c2)=C(Cl)C(=O)c2[nH]ncc21,inactive,359.6210000000001,4.3382000000000005,1.0,4.0,4.052076380168273
CHEMBL221222,Cc1cc(C)cc(SC2=C(Cl)C(=O)c3[nH]ncc3C2=O)c1,inactive,318.7850000000001,3.648240000000002,1.0,4.0,4.0
CHEMBL374701,O=C1C(Nc2cccc(Br)c2)=C(Cl)C(=O)c2[nH]ncc21,intermediate,352.57500000000005,3.1136999999999997,2.0,4.0,5.214670164989233
CHEMBL222254,O=C1C(Nc2ccc(C(F)(F)F)cc2)=C(Cl)C(=O)c2[nH]ncc21,intermediate,341.67600000000004,3.370000000000001,2.0,4.0,5.036212172654444
CHEMBL375985,CCOc1ccc(NC2=C(Cl)C(=O)c3[nH]ncc3C2=O)cc1,inactive,317.7320000000001,2.7499000000000002,2.0,5.0,4.950781977329818
CHEMBL223314,O=C1C(Nc2ccc(F)cc2F)=C(Cl)C(=O)c2[nH]ncc21,intermediate,309.659,2.6294000000000004,2.0,4.0,5.698970004336019
CHEMBL223464,O=C1C(Nc2cc(F)cc(F)c2)=C(Cl)C(=O)c2[nH]ncc21,inactive,309.659,2.6294000000000004,2.0,4.0,4.424812155072339
CHEMBL223410,O=C1C(Nc2ccc(F)cc2)=C(Cl)C(=O)c2[nH]ncc21,inactive,291.66900000000004,2.4903000000000004,2.0,4.0,4.429457060118103
CHEMBL375142,O=C1C(Nc2cccc(F)c2)=C(Cl)C(=O)c2[nH]ncc21,intermediate,291.669,2.4902999999999995,2.0,4.0,5.050609993355087
CHEMBL375831,CC1=C2[C@@H]3OC(=O)C4=CCC[C@H](C[C@]2(O)OC1=O)[C@@]43C,inactive,276.28799999999995,1.2200999999999997,1.0,5.0,4.0
CHEMBL374430,COC(=O)C1=CCC[C@@H]2CC(C(C)=O)=C[C@H]12,inactive,220.26799999999997,2.0311,0.0,3.0,4.3321736210492885
CHEMBL218575,C/C=C(/C)C(=O)OC1CC[C@@H]2CC(=O)C(C(C)C(=O)OC)=C[C@]2(C)C1C(=O)OC,inactive,406.47500000000014,2.778200000000001,0.0,7.0,4.0
CHEMBL373619,CCO[C@]12C[C@H]3CCC=C4C(=O)O[C@@H](C1=C(C)C(=O)O2)[C@]43C,inactive,304.34200000000004,2.2643000000000004,0.0,5.0,4.392223396258307
CHEMBL221433,CO[C@]12C[C@H]3CCC=C4C(=O)O[C@@H](C1=C(C)C(=O)O2)[C@]43C,inactive,290.315,1.8741999999999999,0.0,5.0,4.897566294318664
CHEMBL376497,OCCCNc1c2ccccc2nc2c1[nH]c1ccccc12,active,291.35400000000004,3.6636000000000015,3.0,3.0,6.0
CHEMBL222252,CCN(CC)CCNc1c2ccccc2nc2c1[nH]c1ccccc12,active,332.4510000000001,4.623000000000003,2.0,3.0,6.698970004336019
CHEMBL387650,C/C1=C\CC[C@](C)(O)/C=C/[C@H](C(C)C)CCc2coc(c2)C1,active,302.4580000000001,5.074200000000006,1.0,2.0,8.2518119729938
CHEMBL436533,CC(C)[C@H]1/C=C/[C@@](C)(O)CC[C@@H](O)[C@@](C)(O)C[C@H]2C=C(CC1)C(=O)O2,active,352.4710000000001,2.4936000000000007,3.0,5.0,8.214670164989233
CHEMBL388838,CC(C)[C@H]1/C=C/[C@@](C)(O)CC[C@@H](O)[C@@](C)(O)Cc2cc(co2)CC1,active,336.4720000000001,3.2398000000000025,3.0,4.0,8.244125144327509
CHEMBL223942,CC(C)[C@H]1/C=C/[C@@](C)(O)CC[C@@H]2O[C@@]2(C)Cc2cc(co2)CC1,active,318.45700000000005,4.285400000000004,1.0,3.0,8.0
CHEMBL222537,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c3c(c2)OCO3)cc(OC)c1O,active,416.4260000000002,3.221900000000002,1.0,8.0,7.0
CHEMBL375333,COc1cc([C@H]2OC[C@@H]3C(=O)OC[C@H]23)cc(OC)c1OC,active,294.303,1.5728999999999997,0.0,6.0,7.220403508742176
CHEMBL513023,COc1cc([C@H]2OC[C@@H]3C(c4cc(OC)c(O)c(OC)c4)OC[C@H]23)ccc1O,active,388.4160000000001,3.1988000000000025,2.0,7.0,7.072116589669293
CHEMBL222635,COc1cc([C@@H]2c3c(cc4c(c3OC)OCO4)C[C@H](COC(C)=O)[C@@H]2COC(C)=O)cc(OC)c1O,active,502.5160000000003,3.193300000000002,1.0,10.0,7.128427064454121
CHEMBL222581,COc1cc(C[C@H]2CO[C@H](c3cc(OC)c4c(c3)OCO4)[C@H]2CO)cc2c1OCO2,active,416.4260000000003,2.6999000000000004,1.0,8.0,7.142667503568732
CHEMBL225119,COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)cc(OC)c1O,active,386.40000000000015,3.2133000000000016,1.0,7.0,7.0
CHEMBL376820,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2cc(OC)c3c(c2)OCO3)cc(O)c1O,active,402.39900000000017,2.9189000000000016,2.0,8.0,7.87942606879415
CHEMBL376357,C[C@]12CC[C@H]3[C@@H](C[C@H](Cl)[C@]4(O)[C@@H](O)C=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)[C@@H]1C[C@@]2(C)C(=O)O[C@@H]1C[C@]2(C)O,active,539.0650000000005,1.4717999999999998,5.0,8.0,8.293282217663242
CHEMBL390750,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(C)C3=C(C[C@H]2O)[C@@H]2C[C@H]4O[C@]45[C@@H](O)C=CC(=O)[C@]5(C)[C@H]2CC3)C1,active,468.5900000000003,3.4155000000000024,2.0,6.0,9.356547323513812
CHEMBL410742,C[C@]12CC[C@H]3[C@@H](C[C@H](Cl)[C@]4(O)[C@@H](O)C=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,active,539.0650000000005,1.4717999999999998,5.0,8.0,7.698970004336019
CHEMBL388494,C[C@]12CC[C@H]3[C@@H](CC[C@]4(O)[C@@H](O)C=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,active,504.62000000000035,1.2545000000000002,5.0,8.0,7.698970004336019
CHEMBL387868,C[C@]12CC[C@H]3[C@@H](C[C@H](O)[C@]4(O)CC=CC(=O)[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,active,504.6200000000003,1.2545000000000002,5.0,8.0,7.698970004336019
CHEMBL227868,C[C@]12CC[C@H]3[C@@H](C[C@H](O)[C@]4(O)[C@@H](O)C=CC(=O)[C@]34C)[C@@H]1CC[C@]2(O)C1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,active,504.6200000000004,1.2545,5.0,8.0,9.013228265733755
CHEMBL227494,C[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45[C@@H](O)C=CC(=O)[C@]35C)[C@@H]1C[C@@H](O)[C@]2(O)C1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,active,502.6040000000003,1.2708999999999993,4.0,8.0,8.355561410532161
CHEMBL387498,C[C@]12CC[C@H]3[C@@H](C[C@H]4O[C@]45[C@@H](O)C=CC(=O)[C@]35C)[C@@H]1CC[C@]2(O)C1C[C@]2(C)C[C@H]1OC(=O)[C@]2(C)O,active,486.60500000000036,2.3001,3.0,7.0,8.507239610973162
CHEMBL388053,CC1=C(C)C(O)O[C@@H]([C@](C)(O)[C@@]2(O)CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1,active,488.62100000000027,2.4021,4.0,7.0,9.309803919971486
CHEMBL390171,CC1=C(C)C(O)O[C@@H]([C@](C)(O)C2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,active,472.6220000000003,3.287200000000002,3.0,6.0,9.67778070526608
CHEMBL227443,CC1=C(C)C(O)O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1,active,472.6220000000003,3.287200000000002,3.0,6.0,9.193820026016112
CHEMBL389431,CC1=C(C)C(O)O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4C[C@H](O)[C@]5(O)[C@@H](O)C=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1,active,490.6370000000003,2.241599999999999,5.0,7.0,7.698970004336019
CHEMBL389413,CC1=C(C)[C@H](O)[C@H]([C@@H](C)[C@@]23O[C@@H]2C[C@H]2[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]23C)OC1=O,active,484.5890000000003,2.4826000000000006,2.0,7.0,9.356547323513812
CHEMBL447848,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@@]23O[C@@H]2C[C@H]2[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]23C)C1,active,484.5890000000003,2.6267000000000005,2.0,7.0,9.136677139879543
CHEMBL227900,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]23O[C@@H]2C[C@H]2[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]23C)C1,active,468.5900000000003,3.5118000000000027,1.0,6.0,9.065501548756432
CHEMBL227460,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(C)C3=C(C[C@H]2O)[C@@H]2C[C@H](Cl)[C@]4(O)[C@@H](O)C=CC(=O)[C@]4(C)[C@H]2CC3)C1,active,505.0510000000003,3.6164000000000023,3.0,6.0,7.718512112059918
CHEMBL223947,CC1=C(C)C(=O)O[C@@H]([C@@H](C)[C@@]2(C)C3=C(C[C@H]2O)[C@@H]2C[C@H](O)[C@]4(O)[C@@H](O)C=CC(=O)[C@]4(C)[C@H]2CC3)C1,active,486.6050000000003,2.3699000000000003,4.0,7.0,7.698970004336019
CHEMBL1221986,CC1=C(CO)C(=O)O[C@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1,active,470.6060000000003,3.3529000000000018,2.0,6.0,10.221848749616356
CHEMBL202844,COc1cc(/C=C/C(=O)NCCc2ccc(O)c(O)c2)ccc1O,active,329.352,2.1841000000000013,4.0,5.0,7.698970004336019
CHEMBL227267,C=C1CC[C@@H](O)C(=C)CC[C@@H](C(=C)C)C[C@@H]1O,active,236.35499999999996,2.9770000000000016,2.0,2.0,7.698970004336019
CHEMBL226637,CC(C)CNC(=O)/C=C/CCCCc1ccc2c(c1)OCO2,active,303.402,3.456500000000002,1.0,3.0,7.698970004336019
CHEMBL390497,CC1=CCCC(C)(C)C1/C=C/[C@H](C)O,active,194.318,3.3059000000000025,1.0,1.0,7.698970004336019
CHEMBL226588,COc1cc(/C=C/C(=O)NCCc2ccc(O)c(OC)c2)ccc1O,active,343.379,2.487100000000001,3.0,5.0,7.698970004336019
CHEMBL226587,COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O,active,343.3790000000001,2.487100000000001,3.0,5.0,7.698970004336019
CHEMBL227113,CC1(C)C[C@H](O)C[C@@]2(C)OC(=O)C=C12,active,196.24599999999998,1.4092,1.0,3.0,7.698970004336019
CHEMBL427288,O=C1CCCC2=C1[C@H](O)C[C@H](CCCCCCCCCCCCc1ccc3c(c1)OCO3)O2,active,456.6230000000003,6.405800000000007,1.0,5.0,7.739928612014925
CHEMBL227112,O=C(CCCCCCCCCCCCc1ccccc1)C1=C(O)CCC(O)C1=O,active,400.55900000000014,5.625200000000007,2.0,4.0,8.036212172654444
CHEMBL227111,O=C(CCCCCCCCCCCCCCc1ccc2c(c1)OCO2)C1=C(O)CCC(O)C1=O,active,472.62200000000024,6.134100000000007,2.0,6.0,8.130768280269024
CHEMBL389026,COc1cc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cc(OC)c(OC)c(OC)c4)c3)ccn2)cc(OC)c1OC,intermediate,626.7540000000001,5.7110000000000065,0.0,10.0,5.096910013008056
CHEMBL228762,c1ccc(CN2CC3CCC(C2)N3)cc1,inactive,202.30100000000002,1.6228,1.0,2.0,4.0
CHEMBL228761,O=C1C2CCC(N2)C(=O)N1Cc1ccccc1,inactive,230.267,0.6759999999999993,1.0,3.0,4.036212172654444
CHEMBL388168,c1ccc2c(c1)ccc1c(CN3CC4CCC(C3)N4Cc3cccc4c3ccc3ccccc34)cccc12,inactive,492.66600000000017,8.148200000000006,0.0,2.0,4.301029995663981
CHEMBL228760,c1ccc2c(CN3CC4CCC(C3)N4Cc3cccc4ccccc34)cccc2c1,inactive,392.54600000000005,5.841800000000005,0.0,2.0,4.7447274948966935
CHEMBL228759,c1ccc(CN2CC3CCC(C2)N3Cc2ccccc2)cc1,inactive,292.426,3.5354000000000028,0.0,2.0,4.0
CHEMBL389938,c1ccc(-c2ccc(CN3CC4CCC(C3)N4Cc3ccc(-c4ccccc4)cc3)cc2)cc1,inactive,444.622,6.869400000000007,0.0,2.0,4.346787486224656
CHEMBL228327,c1ccc(-c2cccc(CN3CC4CCC(C3)N4Cc3cccc(-c4ccccc4)c3)c2)cc1,inactive,444.622,6.869400000000007,0.0,2.0,4.42021640338319
CHEMBL228585,c1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccccc4)c3)ccn2)cc1,inactive,446.59800000000007,5.659400000000005,0.0,4.0,4.958607314841775
CHEMBL375038,O=[N+]([O-])c1cccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cccc([N+](=O)[O-])c4)c3)ccn2)c1,inactive,536.5920000000002,5.475800000000006,0.0,8.0,4.3872161432802645
CHEMBL434566,O=[N+]([O-])c1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccc([N+](=O)[O-])cc4)c3)ccn2)cc1,inactive,536.5920000000002,5.475800000000005,0.0,8.0,4.0
CHEMBL228530,Clc1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccc(Cl)cc4)c3)ccn2)cc1,intermediate,515.4880000000002,6.966200000000006,0.0,4.0,5.045757490560675
CHEMBL389241,CC(=O)Nc1cccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cccc(NC(C)=O)c4)c3)ccn2)c1,inactive,560.7020000000002,5.576200000000005,2.0,6.0,4.366531544420414
CHEMBL263093,CC(=O)Nc1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccc(NC(C)=O)cc4)c3)ccn2)cc1,inactive,560.7020000000001,5.576200000000005,2.0,6.0,4.522878745280337
CHEMBL228529,Cc1cccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cccc(C)c4)c3)ccn2)c1,inactive,474.6520000000001,6.276240000000007,0.0,4.0,4.3872161432802645
CHEMBL449409,Cc1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccc(C)cc4)c3)ccn2)cc1,intermediate,474.6520000000001,6.276240000000006,0.0,4.0,5.154901959985743
CHEMBL228474,Oc1cccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cccc(O)c4)c3)ccn2)c1,inactive,478.59600000000006,5.070600000000006,2.0,6.0,4.0
CHEMBL228473,Oc1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccc(O)cc4)c3)ccn2)cc1,inactive,478.59600000000006,5.070600000000006,2.0,6.0,4.886056647693163
CHEMBL376333,COc1cccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4cccc(OC)c4)c3)ccn2)c1,inactive,506.65000000000015,5.676600000000006,0.0,6.0,4.823908740944319
CHEMBL228423,COc1ccc(-c2cc(CN3CC4CCC(C3)N4Cc3ccnc(-c4ccc(OC)cc4)c3)ccn2)cc1,intermediate,506.65000000000015,5.676600000000005,0.0,6.0,5.522878745280337
CHEMBL1425,Sc1ncnc2nc[nH]c12,intermediate,152.182,0.6416,2.0,4.0,5.096910013008056
CHEMBL229533,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)O[C@H](C)[C@@H]1O,inactive,518.6910000000004,4.139400000000005,2.0,7.0,3.853871964321762
CHEMBL229258,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)[C@@H](OC(C)=O)C[C@]5(O)[C@@H]4CC[C@@H]3C2)O[C@H](C)[C@@H]1O,inactive,576.7270000000004,3.681000000000003,2.0,9.0,2.8239087409443187
CHEMBL374839,CC(=O)O[C@H]1C[C@]2(O)[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@H]1C1=CC(=O)OC1,inactive,432.55700000000024,3.145900000000002,2.0,6.0,3.6989700043360187
CHEMBL413068,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)[C@@H](OC(C)=O)C[C@]5(O)[C@@H]4CC[C@@H]3C2)O[C@H](C)[C@@H]1O,inactive,576.7270000000004,3.681000000000003,2.0,9.0,3.0861861476162833
CHEMBL229260,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@]4(O)[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)O[C@H](C)[C@@H]1O,inactive,534.6900000000005,3.254300000000002,3.0,8.0,2.3279021420642825
CHEMBL375720,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]45O[C@@]46CC[C@H](C4=CC(=O)OC4)[C@@]6(C)CC[C@H]35)C2)O[C@H](C)[C@@H]1O,inactive,516.6750000000004,4.2999000000000045,1.0,7.0,1.11690664142431
CHEMBL229373,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]45O[C@@]46CC=C(C4=CC(=O)OC4)[C@@]6(C)CC[C@H]35)C2)O[C@H](C)[C@@H]1O,inactive,514.6590000000003,4.220000000000004,1.0,7.0,1.0
CHEMBL375518,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)CC5)CC[C@]43O)C2)O[C@H](C)[C@@H]1O,inactive,516.7190000000004,4.945500000000006,2.0,6.0,1.9913998282380825
CHEMBL229259,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@@H]3C2)O[C@H](C)[C@@H]1O,inactive,518.6910000000004,4.139400000000005,2.0,7.0,2.8239087409443187
CHEMBL1453,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,inactive,374.5210000000002,3.6043000000000034,2.0,4.0,1.744727494896694
CHEMBL1162954,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@@H](OC(C)=O)C[C@]43O)C2)O[C@H](C)[C@@H]1O,inactive,576.7270000000004,3.681000000000003,2.0,9.0,1.0
CHEMBL229203,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]45O[C@@]46C[C@H]4O[C@@]4(C4=CC(=O)OC4)[C@@]6(C)CC[C@H]35)C2)O[C@H](C)[C@@H]1O,inactive,530.6580000000005,3.4312000000000027,1.0,8.0,1.1301817920206718
CHEMBL388861,CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]45O[C@@]46CC=C(C4=CC(=O)OC4)[C@@]6(C)CC[C@H]35)C2)O[C@H](C)[C@@H]1O,inactive,514.6590000000003,4.220000000000004,1.0,7.0,1.0893755951107988
CHEMBL414890,O=C1C=CC(O)(c2cc(=O)c3c(O)cc(O)cc3o2)C=C1,intermediate,286.23900000000003,1.0868999999999995,3.0,6.0,5.090979145788844
